CustomerID,FirstName,LastName,FullName,Gender,Email,Phone,City,Region,DateOfBirth,RegistrationDate,MembershipTier,IsActive
CUST-009981,Lina,Al-Zahrani,Lina Al-Zahrani,F,lina.alzahrani9251@email.com,+966524897995,Jubail,Eastern,2012-10-23,2025-09-26,Bronze,1
CUST-009982,Lina,Al-Mahmoud,Lina Al-Mahmoud,F,lina.almahmoud4779@email.com,+966585932600,Diriyah,Riyadh,1988-01-24,2025-09-23,Silver,1
CUST-009983,Lina,Al-Dosari,Lina Al-Dosari,F,lina.aldosari5729@email.com,+966562502556,Al Baha,Al Baha,2007-10-05,2020-01-21,Platinum,1
CUST-009984,Huda,Al-Anazi,Huda Al-Anazi,F,huda.alanazi8352@email.com,+966599782421,Najran,Najran,1987-09-21,2022-02-10,Platinum,1
CUST-009985,Khadija,Al-Shammari,Khadija Al-Shammari,F,khadija.alshammari592@email.com,+966583139965,Unaizah,Qassim,1976-04-01,2022-01-04,Bronze,1
CUST-009986,Abdullah,Al-Khaldi,Abdullah Al-Khaldi,M,abdullah.alkhaldi7386@email.com,+966586437583,Tabuk,Tabuk,1998-12-13,2023-02-02,Platinum,1
CUST-009987,Lina,Al-Khalifa,Lina Al-Khalifa,F,lina.alkhalifa4686@email.com,+966583754975,Diriyah,Riyadh,1971-07-19,2020-09-21,Silver,1
CUST-009988,Bander,Al-Tamimi,Bander Al-Tamimi,M,bander.altamimi1871@email.com,+966578737089,Al Baha,Al Baha,2012-01-26,2020-02-19,Gold,1
CUST-009989,Faisal,Al-Hussein,Faisal Al-Hussein,M,faisal.alhussein974@email.com,+966587771799,Qatif,Eastern,2001-04-03,2021-06-07,Silver,1
CUST-009990,Ahmed,Al-Fahad,Ahmed Al-Fahad,M,ahmed.alfahad7562@email.com,+966506994317,Hail,Hail,1997-03-11,2024-02-16,Bronze,0
CUST-009991,Wafa,Al-Harbi,Wafa Al-Harbi,F,wafa.alharbi3090@email.com,+966549150546,Tabuk,Tabuk,1994-09-30,2025-03-08,Gold,0
CUST-009992,Heba,Al-Hussein,Heba Al-Hussein,F,heba.alhussein9886@email.com,+966535612012,Khobar,Eastern,1965-01-06,2024-06-04,Gold,1
CUST-009993,Bayan,Al-Mutairi,Bayan Al-Mutairi,F,bayan.almutairi8137@email.com,+966567911387,Najran,Najran,1974-06-27,2021-09-25,Gold,1
CUST-009994,Sarah,Al-Anazi,Sarah Al-Anazi,F,sarah.alanazi6468@email.com,+966528074197,Buraidah,Qassim,1994-03-07,2019-02-26,Silver,1
CUST-009995,Dana,Al-Baqmi,Dana Al-Baqmi,F,dana.albaqmi530@email.com,+966506771478,Madinah,Madinah,1983-09-04,2025-03-08,Bronze,1
CUST-009996,Khadija,Al-Bishi,Khadija Al-Bishi,F,khadija.albishi9784@email.com,+966572828146,Khamis Mushait,Asir,1990-10-08,2020-04-14,Gold,0
CUST-009997,Jasser,Al-Khaldi,Jasser Al-Khaldi,M,jasser.alkhaldi7967@email.com,+966574398552,Diriyah,Riyadh,1960-07-26,2023-06-06,Bronze,1
CUST-009998,Shaima,Al-Sheikh,Shaima Al-Sheikh,F,shaima.alsheikh9489@email.com,+966543266647,Najran,Najran,2000-05-14,2023-08-19,Platinum,1
CUST-009999,Rana,Al-Mutawa,Rana Al-Mutawa,F,rana.almutawa6898@email.com,+966565415978,Dammam,Eastern,1960-10-24,2021-05-10,Bronze,1
CUST-010000,Bander,Al-Mansour,Bander Al-Mansour,M,bander.almansour4178@email.com,+966558627938,Taif,Makkah,1984-07-20,2023-10-09,Gold,1
CUST-010001,Saad,Al-Saleh,Saad Al-Saleh,M,saad.alsaleh6558@email.com,+966515955826,Al Baha,Al Baha,1983-06-13,2025-11-22,Gold,1
CUST-010002,Sarah,Al-Tamimi,Sarah Al-Tamimi,F,sarah.altamimi606@email.com,+966538324446,Arar,Northern Borders,1991-09-21,2024-05-21,Bronze,1
CUST-010003,Maha,Al-Mansour,Maha Al-Mansour,F,maha.almansour717@email.com,+966548010939,Diriyah,Riyadh,1976-05-19,2024-05-21,Platinum,1
CUST-010004,Mishari,Al-Hussein,Mishari Al-Hussein,M,mishari.alhussein8036@email.com,+966574146504,Hail,Hail,2012-07-08,2022-02-06,Silver,1
CUST-010005,Hatem,Al-Bassam,Hatem Al-Bassam,M,hatem.albassam1712@email.com,+966558123905,Qatif,Eastern,2001-05-07,2020-04-22,Platinum,1
CUST-010006,Samar,Al-Mansour,Samar Al-Mansour,F,samar.almansour1671@email.com,+966551672589,Abha,Asir,1961-11-15,2023-10-04,Gold,1
CUST-010007,Noor,Al-Qahtani,Noor Al-Qahtani,F,noor.alqahtani2070@email.com,+966596987972,Hail,Hail,1989-04-24,2020-06-03,Bronze,1
CUST-010008,Wafa,Al-Baqmi,Wafa Al-Baqmi,F,wafa.albaqmi6671@email.com,+966575040594,Diriyah,Riyadh,2000-05-08,2023-02-20,Silver,1
CUST-010009,Hana,Al-Saleh,Hana Al-Saleh,F,hana.alsaleh8084@email.com,+966579265942,Arar,Northern Borders,1962-06-24,2022-10-08,Gold,1
CUST-010010,Abdulaziz,Al-Dosari,Abdulaziz Al-Dosari,M,abdulaziz.aldosari7487@email.com,+966513391797,Sakaka,Al Jawf,1990-12-26,2019-04-09,Silver,1
CUST-010011,Sana,Al-Tamimi,Sana Al-Tamimi,F,sana.altamimi7857@email.com,+966584346750,Najran,Najran,1998-05-06,2022-01-17,Bronze,1
CUST-010012,Fatima,Al-Rashid,Fatima Al-Rashid,F,fatima.alrashid2596@email.com,+966502118587,Qatif,Eastern,1963-01-06,2024-05-28,Platinum,1
CUST-010013,Reem,Al-Khalifa,Reem Al-Khalifa,F,reem.alkhalifa9529@email.com,+966517297791,Arar,Northern Borders,1993-08-04,2025-01-11,Platinum,1
CUST-010014,Hassan,Al-Sheikh,Hassan Al-Sheikh,M,hassan.alsheikh8229@email.com,+966542468606,Qatif,Eastern,1961-06-29,2019-04-07,Silver,1
CUST-010015,Khalid,Al-Ghamdi,Khalid Al-Ghamdi,M,khalid.alghamdi4647@email.com,+966577788154,Diriyah,Riyadh,1983-12-19,2019-09-06,Bronze,1
CUST-010016,Yousef,Al-Zahrani,Yousef Al-Zahrani,M,yousef.alzahrani7407@email.com,+966579829360,Madinah,Madinah,1963-05-16,2020-02-04,Gold,1
CUST-010017,Sana,Al-Zahrani,Sana Al-Zahrani,F,sana.alzahrani8532@email.com,+966573540282,Al Baha,Al Baha,1966-09-26,2023-03-01,Silver,0
CUST-010018,Bayan,Al-Mutairi,Bayan Al-Mutairi,F,bayan.almutairi661@email.com,+966591624988,Unaizah,Qassim,1988-07-10,2022-10-14,Bronze,1
CUST-010019,Sami,Al-Khaldi,Sami Al-Khaldi,M,sami.alkhaldi3626@email.com,+966571211238,Unaizah,Qassim,1982-09-12,2025-07-11,Gold,1
CUST-010020,Bayan,Al-Shehri,Bayan Al-Shehri,F,bayan.alshehri7772@email.com,+966542321051,Dammam,Eastern,2000-04-18,2022-01-14,Silver,1
CUST-010021,Reem,Al-Habib,Reem Al-Habib,F,reem.alhabib4967@email.com,+966574666002,Madinah,Madinah,2009-11-24,2023-01-21,Bronze,1
CUST-010022,Dana,Al-Rashid,Dana Al-Rashid,F,dana.alrashid9984@email.com,+966573122176,Taif,Makkah,1999-11-08,2019-08-23,Platinum,0
CUST-010023,Khalid,Al-Bassam,Khalid Al-Bassam,M,khalid.albassam9517@email.com,+966577389298,Taif,Makkah,1968-01-09,2023-07-24,Silver,1
CUST-010024,Rana,Al-Ghamdi,Rana Al-Ghamdi,F,rana.alghamdi3314@email.com,+966585275276,Diriyah,Riyadh,1976-09-25,2021-12-11,Silver,0
CUST-010025,Hana,Al-Shammari,Hana Al-Shammari,F,hana.alshammari258@email.com,+966579939552,Qatif,Eastern,1970-01-12,2024-04-06,Gold,1
CUST-010026,Heba,Al-Bishi,Heba Al-Bishi,F,heba.albishi9776@email.com,+966522815636,Abha,Asir,1983-01-10,2022-07-14,Bronze,1
CUST-010027,Faten,Al-Otaibi,Faten Al-Otaibi,F,faten.alotaibi6853@email.com,+966547562773,Sakaka,Al Jawf,1997-12-06,2023-04-24,Gold,0
CUST-010028,Heba,Al-Khaldi,Heba Al-Khaldi,F,heba.alkhaldi5657@email.com,+966518309358,Qatif,Eastern,1979-04-29,2023-09-04,Gold,1
CUST-010029,Saud,Al-Rashid,Saud Al-Rashid,M,saud.alrashid8445@email.com,+966561620168,Madinah,Madinah,1981-05-06,2019-08-20,Platinum,0
CUST-010030,Maha,Al-Mutairi,Maha Al-Mutairi,F,maha.almutairi6879@email.com,+966563574088,Tabuk,Tabuk,1994-09-25,2025-10-28,Gold,1
CUST-010031,Khadija,Al-Tamimi,Khadija Al-Tamimi,F,khadija.altamimi6639@email.com,+966551358903,Taif,Makkah,1984-07-30,2020-09-18,Silver,1
CUST-010032,Samar,Al-Tamimi,Samar Al-Tamimi,F,samar.altamimi2387@email.com,+966542485648,Qatif,Eastern,1976-01-11,2022-02-07,Silver,1
CUST-010033,Hana,Al-Ghamdi,Hana Al-Ghamdi,F,hana.alghamdi4285@email.com,+966559262029,Hofuf,Eastern,1967-08-08,2021-05-23,Gold,1
CUST-010034,Turki,Al-Suwailem,Turki Al-Suwailem,M,turki.alsuwailem4627@email.com,+966538547679,Buraidah,Qassim,1971-04-02,2025-03-18,Gold,1
CUST-010035,Hassan,Al-Habib,Hassan Al-Habib,M,hassan.alhabib4090@email.com,+966551485503,Unaizah,Qassim,1975-06-24,2021-05-25,Bronze,1
CUST-010036,Amal,Al-Mutairi,Amal Al-Mutairi,F,amal.almutairi1319@email.com,+966591681165,Khobar,Eastern,2008-06-28,2024-03-14,Gold,1
CUST-010037,Salman,Al-Juhani,Salman Al-Juhani,M,salman.aljuhani5732@email.com,+966543115192,Diriyah,Riyadh,1960-08-10,2023-11-14,Bronze,1
CUST-010038,Fahad,Al-Ghamdi,Fahad Al-Ghamdi,M,fahad.alghamdi1905@email.com,+966501852550,Buraidah,Qassim,1983-04-06,2025-04-22,Bronze,1
CUST-010039,Lina,Al-Mutairi,Lina Al-Mutairi,F,lina.almutairi6168@email.com,+966586577930,Hail,Hail,2001-07-01,2019-02-21,Gold,1
CUST-010040,Samar,Al-Saadi,Samar Al-Saadi,F,samar.alsaadi3506@email.com,+966557936789,Unaizah,Qassim,1974-05-02,2019-09-01,Gold,0
CUST-010041,Mishari,Al-Qahtani,Mishari Al-Qahtani,M,mishari.alqahtani2488@email.com,+966552960807,Dammam,Eastern,1992-11-15,2025-04-25,Bronze,1
CUST-010042,Lama,Al-Baqmi,Lama Al-Baqmi,F,lama.albaqmi4765@email.com,+966573206791,Jazan,Jazan,1992-11-27,2025-07-20,Platinum,1
CUST-010043,Eman,Al-Mutawa,Eman Al-Mutawa,F,eman.almutawa8064@email.com,+966502498875,Buraidah,Qassim,1960-07-04,2024-09-10,Bronze,1
CUST-010044,Waleed,Al-Otaibi,Waleed Al-Otaibi,M,waleed.alotaibi4036@email.com,+966505753595,Unaizah,Qassim,1979-07-01,2025-06-22,Bronze,0
CUST-010045,Nasser,Al-Bishi,Nasser Al-Bishi,M,nasser.albishi3152@email.com,+966568810364,Hofuf,Eastern,1990-06-27,2022-09-28,Bronze,0
CUST-010046,Nawaf,Al-Khalifa,Nawaf Al-Khalifa,M,nawaf.alkhalifa8510@email.com,+966536670467,Hail,Hail,1996-03-07,2025-12-13,Bronze,0
CUST-010047,Aisha,Al-Mutawa,Aisha Al-Mutawa,F,aisha.almutawa7521@email.com,+966583872267,Kharj,Riyadh,1990-08-29,2024-02-06,Silver,1
CUST-010048,Sana,Al-Saleh,Sana Al-Saleh,F,sana.alsaleh5806@email.com,+966505713357,Yanbu,Madinah,2003-03-30,2019-12-10,Bronze,1
CUST-010049,Mohammed,Al-Fahad,Mohammed Al-Fahad,M,mohammed.alfahad1396@email.com,+966514355189,Kharj,Riyadh,1974-04-06,2024-05-24,Platinum,1
CUST-010050,Nawaf,Al-Sheikh,Nawaf Al-Sheikh,M,nawaf.alsheikh4413@email.com,+966594006645,Unaizah,Qassim,1970-08-06,2021-08-25,Silver,1
CUST-010051,Huda,Al-Rashid,Huda Al-Rashid,F,huda.alrashid1185@email.com,+966518112442,Jubail,Eastern,2008-08-31,2024-05-03,Silver,1
CUST-010052,Waleed,Al-Suwailem,Waleed Al-Suwailem,M,waleed.alsuwailem5767@email.com,+966562601371,Al Baha,Al Baha,2005-08-13,2020-07-03,Bronze,0
CUST-010053,Yousef,Al-Mahmoud,Yousef Al-Mahmoud,M,yousef.almahmoud1771@email.com,+966502805156,Jeddah,Makkah,1992-05-28,2021-12-25,Gold,1
CUST-010054,Sana,Al-Saadi,Sana Al-Saadi,F,sana.alsaadi2971@email.com,+966515635943,Diriyah,Riyadh,1993-09-20,2021-08-23,Gold,1
CUST-010055,Noura,Al-Harbi,Noura Al-Harbi,F,noura.alharbi984@email.com,+966541042888,Jubail,Eastern,2004-11-29,2024-01-09,Bronze,1
CUST-010056,Hana,Al-Habib,Hana Al-Habib,F,hana.alhabib4257@email.com,+966524850727,Dammam,Eastern,1976-10-02,2024-02-21,Platinum,1
CUST-010057,Heba,Al-Mutairi,Heba Al-Mutairi,F,heba.almutairi3511@email.com,+966509019980,Khobar,Eastern,1978-02-24,2020-06-05,Gold,1
CUST-010058,Sultan,Al-Juhani,Sultan Al-Juhani,M,sultan.aljuhani3239@email.com,+966509036910,Hofuf,Eastern,2008-12-29,2019-12-07,Bronze,1
CUST-010059,Fahad,Al-Saadi,Fahad Al-Saadi,M,fahad.alsaadi7779@email.com,+966592460861,Hofuf,Eastern,1960-07-18,2025-04-17,Silver,1
CUST-010060,Sultan,Al-Juhani,Sultan Al-Juhani,M,sultan.aljuhani6545@email.com,+966562984339,Yanbu,Madinah,1987-01-01,2025-11-04,Platinum,1
CUST-010061,Hatem,Al-Baqmi,Hatem Al-Baqmi,M,hatem.albaqmi6930@email.com,+966512619793,Hofuf,Eastern,2000-07-30,2024-12-05,Platinum,1
CUST-010062,Sultan,Al-Malki,Sultan Al-Malki,M,sultan.almalki825@email.com,+966517263884,Jazan,Jazan,2004-08-12,2023-05-19,Gold,1
CUST-010063,Yousef,Al-Sheikh,Yousef Al-Sheikh,M,yousef.alsheikh1134@email.com,+966517944156,Unaizah,Qassim,1992-10-27,2022-05-01,Silver,1
CUST-010064,Sarah,Al-Zahrani,Sarah Al-Zahrani,F,sarah.alzahrani9829@email.com,+966534837823,Dammam,Eastern,1961-01-28,2021-04-19,Bronze,1
CUST-010065,Mishari,Al-Juhani,Mishari Al-Juhani,M,mishari.aljuhani6055@email.com,+966519013856,Khamis Mushait,Asir,1991-03-22,2019-03-10,Platinum,1
CUST-010066,Aisha,Al-Qahtani,Aisha Al-Qahtani,F,aisha.alqahtani2411@email.com,+966578252044,Buraidah,Qassim,1960-11-07,2024-10-21,Silver,1
CUST-010067,Mohammed,Al-Suwailem,Mohammed Al-Suwailem,M,mohammed.alsuwailem7416@email.com,+966592846083,Al Baha,Al Baha,1974-08-19,2021-12-05,Silver,1
CUST-010068,Shaima,Al-Sheikh,Shaima Al-Sheikh,F,shaima.alsheikh6597@email.com,+966506581865,Dammam,Eastern,1985-03-22,2025-05-05,Gold,1
CUST-010069,Ali,Al-Fahad,Ali Al-Fahad,M,ali.alfahad8920@email.com,+966559292683,Najran,Najran,1999-04-05,2019-09-06,Silver,1
CUST-010070,Huda,Al-Harbi,Huda Al-Harbi,F,huda.alharbi9322@email.com,+966551276296,Taif,Makkah,1973-02-08,2025-02-08,Gold,1
CUST-010071,Mohammed,Al-Anazi,Mohammed Al-Anazi,M,mohammed.alanazi7377@email.com,+966566711261,Hail,Hail,1972-12-11,2025-01-07,Silver,0
CUST-010072,Nada,Al-Bishi,Nada Al-Bishi,F,nada.albishi1127@email.com,+966573961912,Al Baha,Al Baha,1980-09-12,2021-01-25,Bronze,1
CUST-010073,Bander,Al-Sabah,Bander Al-Sabah,M,bander.alsabah3192@email.com,+966578222950,Diriyah,Riyadh,1969-01-16,2024-09-15,Gold,1
CUST-010074,Noor,Al-Suwailem,Noor Al-Suwailem,F,noor.alsuwailem6916@email.com,+966572997075,Qatif,Eastern,1978-02-04,2021-09-25,Bronze,1
CUST-010075,Yasser,Al-Fahad,Yasser Al-Fahad,M,yasser.alfahad1871@email.com,+966543074030,Jazan,Jazan,1975-08-31,2025-07-21,Bronze,1
CUST-010076,Mona,Al-Dosari,Mona Al-Dosari,F,mona.aldosari6068@email.com,+966561299672,Tabuk,Tabuk,2005-02-18,2024-04-28,Gold,1
CUST-010077,Faten,Al-Mahmoud,Faten Al-Mahmoud,F,faten.almahmoud7885@email.com,+966577693001,Taif,Makkah,1971-07-26,2020-09-06,Silver,1
CUST-010078,Eman,Al-Harbi,Eman Al-Harbi,F,eman.alharbi1834@email.com,+966508005964,Khamis Mushait,Asir,1982-06-18,2025-06-03,Gold,0
CUST-010079,Turki,Al-Habib,Turki Al-Habib,M,turki.alhabib7922@email.com,+966571195263,Khobar,Eastern,1999-04-01,2019-07-14,Bronze,1
CUST-010080,Faisal,Al-Saleh,Faisal Al-Saleh,M,faisal.alsaleh3388@email.com,+966505162434,Najran,Najran,1999-07-21,2023-12-12,Bronze,1
CUST-010081,Bayan,Al-Dosari,Bayan Al-Dosari,F,bayan.aldosari7260@email.com,+966551268558,Jubail,Eastern,2013-06-15,2021-04-13,Gold,0
CUST-010082,Hassan,Al-Tamimi,Hassan Al-Tamimi,M,hassan.altamimi4458@email.com,+966502741992,Najran,Najran,1973-12-12,2023-06-21,Bronze,1
CUST-010083,Faisal,Al-Habib,Faisal Al-Habib,M,faisal.alhabib1158@email.com,+966512497908,Yanbu,Madinah,1963-11-09,2023-10-04,Silver,0
CUST-010084,Noura,Al-Otaibi,Noura Al-Otaibi,F,noura.alotaibi563@email.com,+966501959746,Diriyah,Riyadh,1971-01-24,2020-09-02,Silver,1
CUST-010085,Ghada,Al-Dosari,Ghada Al-Dosari,F,ghada.aldosari8684@email.com,+966506416624,Diriyah,Riyadh,1968-12-21,2021-03-02,Platinum,1
CUST-010086,Talal,Al-Rashid,Talal Al-Rashid,M,talal.alrashid7185@email.com,+966561855092,Tabuk,Tabuk,1975-11-24,2024-09-12,Bronze,1
CUST-010087,Manal,Al-Bassam,Manal Al-Bassam,F,manal.albassam8310@email.com,+966502558925,Najran,Najran,2004-12-05,2021-07-05,Bronze,1
CUST-010088,Talal,Al-Tamimi,Talal Al-Tamimi,M,talal.altamimi8092@email.com,+966567791808,Abha,Asir,2007-08-03,2021-08-10,Gold,1
CUST-010089,Ali,Al-Habib,Ali Al-Habib,M,ali.alhabib5781@email.com,+966573098942,Riyadh,Riyadh,1978-02-26,2021-08-10,Gold,1
CUST-010090,Salman,Al-Habib,Salman Al-Habib,M,salman.alhabib2941@email.com,+966509648005,Kharj,Riyadh,1961-12-20,2025-11-07,Bronze,1
CUST-010091,Faisal,Al-Saadi,Faisal Al-Saadi,M,faisal.alsaadi8569@email.com,+966594150977,Madinah,Madinah,1967-02-06,2024-08-26,Silver,0
CUST-010092,Faisal,Al-Khalifa,Faisal Al-Khalifa,M,faisal.alkhalifa4732@email.com,+966599756057,Arar,Northern Borders,1970-08-18,2025-01-23,Silver,1
CUST-010093,Lama,Al-Shammari,Lama Al-Shammari,F,lama.alshammari8282@email.com,+966549683904,Madinah,Madinah,1997-02-24,2024-01-18,Gold,1
CUST-010094,Yousef,Al-Qahtani,Yousef Al-Qahtani,M,yousef.alqahtani566@email.com,+966531225583,Diriyah,Riyadh,1982-07-15,2022-12-27,Gold,1
CUST-010095,Reem,Al-Habib,Reem Al-Habib,F,reem.alhabib1865@email.com,+966584797871,Unaizah,Qassim,2002-03-12,2024-01-13,Silver,1
CUST-010096,Lina,Al-Habib,Lina Al-Habib,F,lina.alhabib9185@email.com,+966516084401,Najran,Najran,2010-03-16,2021-02-01,Bronze,1
CUST-010097,Talal,Al-Sheikh,Talal Al-Sheikh,M,talal.alsheikh5875@email.com,+966581608340,Makkah,Makkah,1975-11-11,2023-10-19,Gold,1
CUST-010098,Huda,Al-Mahmoud,Huda Al-Mahmoud,F,huda.almahmoud5938@email.com,+966563652856,Khobar,Eastern,2007-03-31,2024-12-04,Gold,0
CUST-010099,Yousef,Al-Malki,Yousef Al-Malki,M,yousef.almalki3726@email.com,+966541350142,Khobar,Eastern,1984-12-11,2020-06-18,Platinum,1
CUST-010100,Dana,Al-Habib,Dana Al-Habib,F,dana.alhabib1756@email.com,+966513639019,Sakaka,Al Jawf,2003-05-13,2022-09-19,Silver,1
CUST-010101,Hana,Al-Shehri,Hana Al-Shehri,F,hana.alshehri9338@email.com,+966512798916,Jubail,Eastern,1971-05-24,2023-09-02,Gold,1
CUST-010102,Fatima,Al-Rashid,Fatima Al-Rashid,F,fatima.alrashid7207@email.com,+966547862170,Khobar,Eastern,1985-07-21,2020-10-21,Bronze,0
CUST-010103,Faisal,Al-Zahrani,Faisal Al-Zahrani,M,faisal.alzahrani9488@email.com,+966575035675,Hofuf,Eastern,2005-05-01,2019-05-18,Gold,1
CUST-010104,Bander,Al-Saleh,Bander Al-Saleh,M,bander.alsaleh6832@email.com,+966522897239,Kharj,Riyadh,1992-10-04,2020-12-27,Gold,0
CUST-010105,Manal,Al-Zahrani,Manal Al-Zahrani,F,manal.alzahrani3235@email.com,+966531489213,Riyadh,Riyadh,1973-01-10,2023-05-06,Bronze,1
CUST-010106,Ahmed,Al-Mahmoud,Ahmed Al-Mahmoud,M,ahmed.almahmoud9916@email.com,+966528904060,Unaizah,Qassim,1984-07-12,2024-11-17,Silver,0
CUST-010107,Ahmed,Al-Sheikh,Ahmed Al-Sheikh,M,ahmed.alsheikh4278@email.com,+966587046103,Najran,Najran,1996-08-27,2025-01-24,Silver,0
CUST-010108,Bayan,Al-Malki,Bayan Al-Malki,F,bayan.almalki3364@email.com,+966519869832,Tabuk,Tabuk,2008-04-19,2022-02-20,Bronze,1
CUST-010109,Nada,Al-Habib,Nada Al-Habib,F,nada.alhabib117@email.com,+966546778850,Jeddah,Makkah,1973-06-28,2020-05-12,Bronze,1
CUST-010110,Maha,Al-Anazi,Maha Al-Anazi,F,maha.alanazi699@email.com,+966587671611,Arar,Northern Borders,1988-12-28,2019-07-12,Silver,1
CUST-010111,Faisal,Al-Harbi,Faisal Al-Harbi,M,faisal.alharbi531@email.com,+966561357292,Sakaka,Al Jawf,1969-05-29,2023-07-04,Silver,1
CUST-010112,Jasser,Al-Malki,Jasser Al-Malki,M,jasser.almalki8442@email.com,+966548450130,Kharj,Riyadh,1970-10-08,2019-01-16,Bronze,1
CUST-010113,Rasha,Al-Bassam,Rasha Al-Bassam,F,rasha.albassam169@email.com,+966538433304,Yanbu,Madinah,1983-10-31,2020-12-08,Platinum,1
CUST-010114,Lina,Al-Sheikh,Lina Al-Sheikh,F,lina.alsheikh1546@email.com,+966572773731,Yanbu,Madinah,2001-09-04,2025-12-03,Silver,1
CUST-010115,Noura,Al-Anazi,Noura Al-Anazi,F,noura.alanazi8187@email.com,+966543463418,Hail,Hail,2002-08-14,2025-01-21,Silver,1
CUST-010116,Noura,Al-Bassam,Noura Al-Bassam,F,noura.albassam9023@email.com,+966566286099,Najran,Najran,1986-01-30,2019-08-24,Bronze,1
CUST-010117,Saud,Al-Mahmoud,Saud Al-Mahmoud,M,saud.almahmoud2463@email.com,+966565394101,Jubail,Eastern,2010-07-02,2023-04-24,Bronze,1
CUST-010118,Noor,Al-Qahtani,Noor Al-Qahtani,F,noor.alqahtani4927@email.com,+966515603997,Najran,Najran,1972-11-24,2022-05-14,Silver,1
CUST-010119,Saad,Al-Harbi,Saad Al-Harbi,M,saad.alharbi4052@email.com,+966568252484,Madinah,Madinah,1975-11-05,2020-01-03,Silver,1
CUST-010120,Jasser,Al-Fahad,Jasser Al-Fahad,M,jasser.alfahad1679@email.com,+966594606268,Arar,Northern Borders,1982-03-10,2019-06-27,Bronze,1
CUST-010121,Amal,Al-Dosari,Amal Al-Dosari,F,amal.aldosari8559@email.com,+966522349802,Dammam,Eastern,2007-03-09,2022-09-08,Bronze,1
CUST-010122,Hatem,Al-Habib,Hatem Al-Habib,M,hatem.alhabib7634@email.com,+966588243476,Makkah,Makkah,1973-11-18,2025-01-14,Platinum,1
CUST-010123,Mishari,Al-Juhani,Mishari Al-Juhani,M,mishari.aljuhani6324@email.com,+966582772564,Taif,Makkah,1967-06-08,2024-04-16,Silver,0
CUST-010124,Rana,Al-Harbi,Rana Al-Harbi,F,rana.alharbi9715@email.com,+966534297833,Khamis Mushait,Asir,1987-11-21,2024-12-26,Gold,1
CUST-010125,Aisha,Al-Mutairi,Aisha Al-Mutairi,F,aisha.almutairi5935@email.com,+966548563763,Tabuk,Tabuk,1999-02-24,2024-09-11,Gold,1
CUST-010126,Fahad,Al-Ghamdi,Fahad Al-Ghamdi,M,fahad.alghamdi4810@email.com,+966553999845,Buraidah,Qassim,1970-03-23,2025-07-14,Bronze,1
CUST-010127,Nasser,Al-Dosari,Nasser Al-Dosari,M,nasser.aldosari8154@email.com,+966587786833,Buraidah,Qassim,1971-09-24,2022-03-02,Silver,1
CUST-010128,Sarah,Al-Mutairi,Sarah Al-Mutairi,F,sarah.almutairi6916@email.com,+966544105754,Kharj,Riyadh,1974-09-29,2025-01-27,Platinum,1
CUST-010129,Majed,Al-Harbi,Majed Al-Harbi,M,majed.alharbi7123@email.com,+966531777434,Riyadh,Riyadh,1982-09-05,2019-01-16,Gold,1
CUST-010130,Sami,Al-Zahrani,Sami Al-Zahrani,M,sami.alzahrani8787@email.com,+966595118917,Yanbu,Madinah,1976-11-12,2023-04-10,Bronze,0
CUST-010131,Hana,Al-Rashid,Hana Al-Rashid,F,hana.alrashid3522@email.com,+966558967227,Khobar,Eastern,1970-05-08,2025-05-01,Bronze,1
CUST-010132,Fahad,Al-Habib,Fahad Al-Habib,M,fahad.alhabib3498@email.com,+966505573900,Khamis Mushait,Asir,1968-11-18,2019-12-10,Silver,1
CUST-010133,Bander,Al-Sheikh,Bander Al-Sheikh,M,bander.alsheikh2148@email.com,+966545925681,Arar,Northern Borders,1961-04-20,2023-02-13,Gold,1
CUST-010134,Bayan,Al-Juhani,Bayan Al-Juhani,F,bayan.aljuhani2214@email.com,+966548307726,Taif,Makkah,1985-02-01,2019-01-20,Bronze,1
CUST-010135,Huda,Al-Zahrani,Huda Al-Zahrani,F,huda.alzahrani4649@email.com,+966533646208,Tabuk,Tabuk,1964-10-24,2019-05-16,Silver,1
CUST-010136,Hana,Al-Habib,Hana Al-Habib,F,hana.alhabib3310@email.com,+966588505229,Khamis Mushait,Asir,1985-07-23,2021-03-22,Bronze,1
CUST-010137,Aisha,Al-Otaibi,Aisha Al-Otaibi,F,aisha.alotaibi6895@email.com,+966588045058,Hofuf,Eastern,1995-11-24,2025-11-28,Silver,1
CUST-010138,Eman,Al-Sabah,Eman Al-Sabah,F,eman.alsabah3178@email.com,+966595129916,Qatif,Eastern,2004-03-17,2019-10-13,Gold,1
CUST-010139,Noor,Al-Khaldi,Noor Al-Khaldi,F,noor.alkhaldi2085@email.com,+966513707508,Kharj,Riyadh,1981-12-08,2021-09-19,Gold,1
CUST-010140,Turki,Al-Mahmoud,Turki Al-Mahmoud,M,turki.almahmoud8442@email.com,+966571140530,Al Baha,Al Baha,1977-07-08,2023-05-25,Silver,1
CUST-010141,Majed,Al-Qahtani,Majed Al-Qahtani,M,majed.alqahtani6363@email.com,+966596549525,Arar,Northern Borders,1985-11-19,2019-02-07,Gold,1
CUST-010142,Nada,Al-Shehri,Nada Al-Shehri,F,nada.alshehri3490@email.com,+966537750460,Arar,Northern Borders,1966-09-14,2019-02-21,Gold,0
